StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,part3_id,SAQ01,MCQ01,SAQ02,MCQ02,SAQ03,MQ03,SAQ04,MCQ04,SAQ05,MCQ05,SAQ06,MCQ06,SAQ07,MCQ07,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_BallotBoxStuffing,PROLIFIC_PID
29/04/2026 17:21,29/04/2026 17:26,IP Address,100,339,TRUE,29/04/2026 17:26,R_2fKl5FONRSWQZhC,anonymous,EN,1,69e7204dca8016d782310f8f,"According to the legend, Shennong discovered tea when leaves from a wild tea plant accidentally blew into his pot of boiling water.
Curious about the aroma, he drank it—and found it refreshing and beneficial, leading to the discovery of tea.",As a vegetable,"Tea plants are shade-grown for a few weeks before harvest to boost chlorophyll and flavour.
The youngest leaves are hand-picked.
Leaves are steamed to stop oxidation, then dried.
Stems and veins are removed, leaving only the soft leaf material (called tencha).
The tencha is then stone-ground into a very fine powder, which becomes matcha.",shifted the standard from tea pressed into cakes to loose leaf tea,"silk,tea and porcelain","silver, opium","China ceded Hong Kong to the British after losing the First Opium War.
As part of the 1842 Treaty of Nanking, China was forced to hand over Hong Kong following defeat by Britain, largely due to conflicts over trade (especially the opium trade).",To grow tea themselves and control the market,"The clipper ship was developed because of the high demand for faster transport of tea from China to Europe.
Merchants wanted the freshest tea to arrive first, which led to intense competition (known as the “tea races”). This pushed shipbuilders to design faster vessels—resulting in the creation of the clipper ship.",second,"Tea was introduced to Japan in the 9th century by Buddhist monks who brought it back from China.
They had travelled to China to study and returned with tea seeds and the practice of drinking tea, initially using it for religious and medicinal purposes in monasteries.",Dutch traders brought tea to Europe,"She is credited with popularising tea drinking in England.
When she married King Charles II, she brought the habit of drinking tea with her from Portugal, helping make it fashionable among the English court and upper classes.",10 times more than,7,complete,,,69e7204dca8016d782310f8f
29/04/2026 17:20,29/04/2026 17:27,IP Address,100,443,TRUE,29/04/2026 17:27,R_2NvLPb0GuokWB72,anonymous,EN,0.800000012,676e6f5eb2e5690f74382e58,he consumed poison but was cured by yea,As a vegetable,was it ground up leaves,shifted the standard from tea pressed into cakes to loose leaf tea,tea but i dont remember what else,"silver, opium",to avoid further conflict over ports,To grow tea themselves and control the market,there was a race to be the first to get tea to the market so having the fastest ship meant you could be first and get the best price,second,it was taken on boats,English traders brought tea to Europe,Making it popular,double,5,complete,,,676e6f5eb2e5690f74382e58
29/04/2026 17:42,29/04/2026 17:49,IP Address,100,401,TRUE,29/04/2026 17:49,R_8PxvG6YpHLdS5kB,anonymous,EN,1,66bbafb05de7e549455aa4ff,A leaf dropped into his mouth,As a vegetable,Bricks of tea were ground up and then hot water added and the mixture whisked,shifted the standard from tea pressed into cakes to loose leaf tea,"Porcelain, silk and tea","silver, opium",As a result of losing the first Opium war,To grow tea themselves and control the market,The need to transport tea from India to the west rapidly,second,It was brought to Japan from china by a monk,English traders brought tea to Europe,Populising the drinking of tea in England,double,5,complete,,,66bbafb05de7e549455aa4ff
29/04/2026 17:51,29/04/2026 17:54,IP Address,100,188,TRUE,29/04/2026 17:54,R_86l1u3SXdfwrpqZ,anonymous,EN,1,5a1c2c39728b1b0001adae33,he kept getting poisoned by things he was eating but ate some tea leaves and was cured,As a vegetable,by turning it into a powder and pressing into blocks,shifted the standard from tea pressed into cakes to loose leaf tea,"porcelain, silk, tea","silver, opium",they lost the opium wars,To bring tea culture to India,to get to ports faster,second,a monk took it back after visiting china,Dutch traders brought tea to Europe,introducing tea,double,5,complete,,,5a1c2c39728b1b0001adae33
29/04/2026 17:50,29/04/2026 17:57,IP Address,100,402,TRUE,29/04/2026 17:57,R_8mKnIpxw9X44RSC,anonymous,EN,1,671d3690dc5df6d004cfb65e,The found it while wondering in the wilderness,As a vegetable,Matcha is made when tea leaves are ground down into a firm form.,shifted the standard from tea pressed into cakes to loose leaf tea,"Tea, Porcelain and spices","silver, opium","Hong Kong was ceded to Britain as a consequence of the opium wars, which china lost.",To grow tea themselves and control the market,The trade war and search for profit. Traders who could bring goods to europe from asia the fastest stood to make the most profit.,second,It was brought by religion people from mainland china to japan.,Dutch traders brought tea to Europe,She is credited for pushing for one of the first royal charters regarding companies in asia,double,6,complete,,,671d3690dc5df6d004cfb65e
29/04/2026 17:52,29/04/2026 17:58,IP Address,100,343,TRUE,29/04/2026 17:58,R_8VPU1gxPKh7dQ83,anonymous,EN,1,67645f08789bda1a81f357b5,He was poisoned and looking for an antidote in the forest and chewed the tea life and got better ,As a vegetable,"It was made by drying tea into cakes, then grinding them into a powder",shifted the standard from tea pressed into cakes to loose leaf tea,"Ceramic pottery, Silk and Tea","silver, opium",It lost naval battles along the coastline,To grow tea themselves and control the market,Competition for tea trading along ocean routes ,first,Via naval trading ,Dutch traders brought tea to Europe,Introducing drinking tea to the western world ,10 times more than,6,complete,,,67645f08789bda1a81f357b5
29/04/2026 17:54,29/04/2026 18:00,IP Address,100,315,TRUE,29/04/2026 18:00,R_8dz6JTTiFmXoHdL,anonymous,EN,1,5fb4661ad97d9a1668f07086,Goats?,As a vegetable,The tea leaves were ground up and made into little round cakes. The hot water was then poured onto these and made the foamy drink which was matcha,shifted the standard from tea pressed into cakes to loose leaf tea,"Pottery, tea, silk","silver, opium",It was in return for ending the war with China.,To grow tea themselves and control the market,Boats were needed to be fast to get the tea over as quicky as possible. ,second,It was brough over by an emporer. ,English traders brought tea to Europe,Making tea a new common drink in europe. ,10 times more than,6,complete,,,5fb4661ad97d9a1668f07086
29/04/2026 17:54,29/04/2026 18:00,IP Address,100,391,TRUE,29/04/2026 18:00,R_8NHtac7Fw5UQ86Z,anonymous,EN,1,62aa591a476ebabe28612a92,when leaves from a nearby plant accidentally fell into a pot of boiling water,As a seasoning,"steaming and drying tea leaves, then removing the stems",cut down on the export of porcelain and silk to make tea the main export good,"tea, silk, and porcelain.","gold, opium","after losing the First Opium War, with the territory formally handed over",To make tea an everyday commodity,"to meet the demand for faster global trade, especially during the China tea trade and the California Gold Rush",second,"by Buddhist monks, particularly Saicho",English traders brought tea to Europe,popularising tea drinking in England during the 1600s after marrying King Charles,10 times more than,2,complete,,,62aa591a476ebabe28612a92
29/04/2026 17:55,29/04/2026 18:02,IP Address,100,429,TRUE,29/04/2026 18:02,R_8jNOP3hLUYHDgAx,anonymous,EN,0.800000012,6682504bc0252a33b4c4406e,"by accident, while looking for edible herbs",As a vegetable,by steaming leaves and then drying them,shifted the standard from tea pressed into cakes to loose leaf tea,"silk, porcelain, tea","silver, opium",they lost the first opium war,To grow tea themselves and control the market,the need to have bigger and faster boats for exporting more goods,second,"by monks coming back from China
",Dutch traders brought tea to Europe,Making tea popular in the West,10 times more than,7,complete,,,6682504bc0252a33b4c4406e
29/04/2026 17:57,29/04/2026 18:02,IP Address,100,299,TRUE,29/04/2026 18:02,R_2Gwxj6GxCXGrWao,anonymous,EN,1,62b0578ba025983393cd034d,"tea leaves fell into his tea pot
",As a seasoning,with froth milk ,shifted the standard from tea pressed into cakes to loose leaf tea,silk porcelain,"silver, opium","because they were defeated during the opium wars
",To grow tea themselves and control the market,to move tea to great britain quicker,second,"buddheist monks
",English traders brought tea to Europe,"making tea popular
",10 times more than,5,complete,,,62b0578ba025983393cd034d
29/04/2026 18:20,29/04/2026 18:28,IP Address,100,460,TRUE,29/04/2026 18:28,R_27y4oTDnhYh0o7L,anonymous,EN,1,654e3926a9f47dd3e0bd5471,He chewed on leaves from the tea plant which acted as an antidote for clearing toxins from his system,As a vegetable,Tea leaves were crushed and dried into cakes. Then the cakes were mixed with boiling water to make matcha,allowed tea to be the subject of books and poetry,"Silk, tea and spices","silver, opium",China lost the Opium wars,To grow tea themselves and control the market,The need to ship tea from China/India as fast as possible back to Europe and around the world,second,By travelling monks,Dutch traders brought tea to Europe,Introducing tea to the English,10 times more than,6,complete,,,654e3926a9f47dd3e0bd5471
29/04/2026 18:47,29/04/2026 18:56,IP Address,100,495,TRUE,29/04/2026 18:56,R_21AdmAPA28b3BTg,anonymous,EN,1,60745654775360c343322bd9,"He discovered tea when leaves from a nearby plant blew into a pot of boiling water he was preparing, creating the first tea infusion.",As a drink,Was doing well,cut down on the export of porcelain and silk to make tea the main export good,"Tea, silk, and porcelain.","silver, opium","China ceded Hong Kong to Britain after losing the First Opium War (1839–1842) and signing the Treaty of Nanking (1842), which required it to hand over Hong Kong as part of the peace terms.",To bring tea culture to India,"The clipper ship was developed to speed up long-distance trade, especially the highly profitable tea trade between China and Europe/America, where faster delivery meant higher profits and fresher cargo.",second,Tea was introduced to Japan in the 9th century by Buddhist monks who brought it back from China after traveling there to study.,Dutch traders brought tea to Europe,She is credited with popularizing tea drinking in England’s royal court and making it fashionable among the British elite.,10 times more than,4,complete,,,60745654775360c343322bd9
29/04/2026 18:55,29/04/2026 18:59,IP Address,100,229,TRUE,29/04/2026 18:59,R_8qadoLGTT8pU4SR,anonymous,EN,1,69790c4c9bae6e6d3471dec3,when a tea leaf fell onto his head ,As a vegetable,It was crushed and put into a cake and hot water was poured over it ,shifted the standard from tea pressed into cakes to loose leaf tea,"pottery, tea and silk ","silver, opium",Because they lost the war due not liking the trade agreements made in britain favour ,To grow tea themselves and control the market,To transport tea to beat the competition and to generate more profit,second,imported from china ,English traders brought tea to Europe,By bringing tea to britain ,10 times more than,6,complete,,,69790c4c9bae6e6d3471dec3
29/04/2026 19:13,29/04/2026 19:17,IP Address,100,236,TRUE,29/04/2026 19:17,R_20nIeRWzzxW2uU4,anonymous,EN,1,65438a7c5d2ff9a08cbe7604,I cant remember,As a vegetable,I cant remember,shifted the standard from tea pressed into cakes to loose leaf tea,"not sure, cant remember","silver, opium",I don't know,To grow tea themselves and control the market,The boat was built due to the demand for tea across the world,first,I cant remember,English traders brought tea to Europe,Making tea a popular drink,double,4,complete,,,65438a7c5d2ff9a08cbe7604
29/04/2026 19:19,29/04/2026 19:23,IP Address,100,269,TRUE,29/04/2026 19:23,R_8K0F8hlUbQRyS7K,anonymous,EN,1,611ab24657af79642f9ed581,He was poisoned and found a leaf that cured him.,As a vegetable,Don't know.,allowed artists to draw pictures in the foam of the tea,Don't know.,"silver, opium",Because of opium wars.,To grow tea themselves and control the market,It was born out of competition for the fastest ship to get tea from China.,second,Don't know.,English traders brought tea to Europe,Made tea popular.,10 times more than,5,complete,,,611ab24657af79642f9ed581
29/04/2026 19:19,29/04/2026 19:27,IP Address,100,474,TRUE,29/04/2026 19:27,R_2EsunCgGFTbTzDX,anonymous,EN,1,62ac71cec3309a48781684eb,I know it's not this but surely by accident. ,As a vegetable,grind it up & boil it?,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, tea and I don't recall the third.","silver, tobacco",They lost the opium war.,To involve India in the war between Britain and China,"New technology, again I vaguely remember something beyond new tech but nothing is coming to me.",second,I can't remember at all. I'm gonna guess by boat. Let's reason this out and say there was trade between the two nations at the time and some trader got involved.,Dutch traders brought tea to North America,"Pass, I've vaguely heard of her before but nothing is springing to mind.",10 times more than,4,complete,,,62ac71cec3309a48781684eb
29/04/2026 19:26,29/04/2026 19:32,IP Address,100,326,TRUE,29/04/2026 19:32,R_82x3Algjl6e0iQt,anonymous,EN,1,5fb3a038ffc74f03b1f21062,he was tasting many different types of teas and then came across this one,As a vegetable,through grounding fresh green tea,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, spices, fish","silver, tobacco",no idea,To grow tea themselves and control the market,n/a,second,dont know,English traders brought tea to Europe,supporting women,10 times more than,5,complete,,,5fb3a038ffc74f03b1f21062
29/04/2026 19:29,29/04/2026 19:35,IP Address,100,397,TRUE,29/04/2026 19:36,R_8V4GjpbMy7AL2kW,anonymous,EN,1,5ec43020306f252ea5d83f6f,it blew into his mouth and saved him after he ate something poisonous,As a vegetable,"the leaves are dried, crushed then steeped in hot water",shifted the standard from tea pressed into cakes to loose leaf tea,tea silk pottery,"silver, opium",because the British were attacking them because they refused to trade tea for opium as the Chinese population became addicted and suffering,To grow tea themselves and control the market,a race to bring tea to the western world fastest,second,a plant was taken over by a monk,Dutch traders brought tea to Europe,bringing tea drinking to English culture ,10 times more than,7,complete,,,5ec43020306f252ea5d83f6f
29/04/2026 19:34,29/04/2026 19:43,IP Address,100,530,TRUE,29/04/2026 19:43,R_8SjljYLLH11mmvT,anonymous,EN,1,6002ae1ea178912bfa128adf,"I really cannot remember, sorry!!",As a vegetable,Hot water was poured over the powder and whisked gently to create the tea...,shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, Tea and Porcelain","silver, opium","As part of the peace settlement to end the Opium Wars, it was one of the concessions that China made to the British. Hong Kong was strategically located.",To grow tea themselves and control the market,It was to get the tea from China and bring it back to Europe as quickly as possible in order to get it to the market quickly.  Whoever could get to market first would make more money.,second,"Gosh, I can't remember - someone travelled to Japan with the tea.",Dutch traders brought tea to Europe,Making tea drinking popular in England.,10 times more than,7,complete,,,6002ae1ea178912bfa128adf
29/04/2026 19:13,29/04/2026 19:43,IP Address,100,1822,TRUE,29/04/2026 19:43,R_2CePXD6ushb5xVi,anonymous,EN,1,6266ac01a2a15cce6ed5fba7,Shennong was visited by a divine spirit in the form of a monkey. The visitation was followed by the miraculous growth of a tea plant.,As a seasoning,Tea leaves are dried over a long process before being rolled and crushed to produce a tea powder. It was easier to export powdered tea in tea chests without the concerns of fresh tea products becoming inferior while being transported.,shifted the standard from tea pressed into cakes to loose leaf tea,Tea was the major export giving China significant influence around the world. Silk and porcelain were also influential export goods boosting the economy and giving power to China. The silk road is a very ancient trading route through Europe and the middle east to China.,"silver, opium",Hong Kong was ceded to the British because of the opium wars and pressure from Britain through aggression. Britain was aware of how important Hong Kong was as a port and to enable continued trading around the world.,To grow tea themselves and control the market,The clipper ship was created to transport tea to Europe's great ports speedily across the oceans. The fast clippers enabled more financial success and fresher tea through speedy delivery.,first,Tea was introduced to Japan in a powder format. Japanese culture has an whole ceremony to the drinking of tea.,Dutch traders brought tea to Europe,Queen Catherine was credited with popularizing the drinking of tea in England. She was influential in promoting the drinks health benefits and the culture of tea drinking that we see so prevalent in British culture to this day.,10 times more than,5,complete,,,6266ac01a2a15cce6ed5fba7
29/04/2026 19:39,29/04/2026 19:45,IP Address,100,340,TRUE,29/04/2026 19:45,R_8Nhb2V5QK2uTVl7,anonymous,EN,1,63d4010ea4c8c8d2af56018c,The leaves accidentally came into contact with his water ,As a seasoning,"It was steamed, dried and then blended ",cut down on the export of porcelain and silk to make tea the main export good,"opium, Tea. silk","gold, tobacco",Due to the opium war ,To grow tea themselves and control the market,An increased need to transport produces quickly,second,I cant remember ,Dutch traders brought tea to Europe,I cant remember,10 times more than,4,complete,,,63d4010ea4c8c8d2af56018c
29/04/2026 19:40,29/04/2026 19:47,IP Address,100,363,TRUE,29/04/2026 19:47,R_8DHPn7N5TMQ0eMV,anonymous,EN,1,607f179ab5b13c7618778498,A leaf landed in his mouth.,As a seasoning,Making the leaves of the plant into a powder.,shifted the standard from tea pressed into cakes to loose leaf tea,Tea,"silver, opium",As part of an agreement regarding the export of tea.,To grow tea themselves and control the market,The increased demand for tea in Europe.,second,Don't remember,English traders brought tea to Europe,Making the drinking of tea popular in England.,10 times more than,5,complete,,,607f179ab5b13c7618778498
29/04/2026 19:59,29/04/2026 20:08,IP Address,100,541,TRUE,29/04/2026 20:08,R_8CHU4Lo7LRd2WDP,anonymous,EN,1,5c3e562ebff5620001e34dd5,"Shennong poisoned himself, and searched for a cure by eating lots of different plants. When he can across a tea plant and ate it this provided a remedy to the poison.",As a vegetable,"Match is made by first heating the tea leaves, then pressing them into cakes, then breaking these down into a powder. A drink is then made from this by steaping the powder in hot water.",shifted the standard from tea pressed into cakes to loose leaf tea,"Silk, porcelain and tea.","gold, tobacco","As part of the agreement in the tea trade, Hong Kong was a concession made the Britain in order that they do not continue the Opium War.",To grow tea themselves and control the market,The ship was created for speed so as to give its owners an advantage in the tea trade. It meant that they could ship the tea more efficiently.,second,"It was introduced from china in loose leaf, and the fashion in Japan became to heat it, press it into blocks and then make a powder from it called matcha,e a tea drink when mixed with hot water.",English traders brought tea to Europe,"Making tea a fashionalable drink, the type that is loose lef tea steaped in hot water.",10 times more than,5,complete,,,5c3e562ebff5620001e34dd5
29/04/2026 20:26,29/04/2026 20:31,IP Address,100,299,TRUE,29/04/2026 20:31,R_2dYNAUbuMtsX54Z,anonymous,EN,1,6766e906631cac455823baba,It fell from a tree,As a vegetable,By crushing tea leaves and mixing them with milk/water,allowed artists to draw pictures in the foam of the tea,"tea, opium and tobacco ","gold, opium",because it was a strong port to be exporting goods into Europe,To grow tea themselves and control the market,The need to be importing tea into Europe,first,through China,English traders brought tea to North America,Starting the afternoon tea culture,double,2,complete,,,6766e906631cac455823baba
29/04/2026 20:40,29/04/2026 20:45,IP Address,100,312,TRUE,29/04/2026 20:45,R_2oFMTDlC3NFxmq8,anonymous,EN,1,5f653cb18aad310a9ee7c32d,unsure,As a vegetable,tea made into a pate,shifted the standard from tea pressed into cakes to loose leaf tea,"tea, silk, fabric","silver, opium",Due to colonism,To grow tea themselves and control the market,Transporting tea,first,from china,Dutch traders brought tea to Europe,adding hot water and making it a hot beverage,10 times more than,6,complete,,,5f653cb18aad310a9ee7c32d
29/04/2026 20:54,29/04/2026 21:01,IP Address,100,420,TRUE,29/04/2026 21:01,R_23fsGLU9xlqQpcB,anonymous,EN,1,63d40228c2fb877b0bfe84ec,Unsure ,As a vegetable,Unsure,cut down on the export of porcelain and silk to make tea the main export good,Boats,"gold, opium",Opium trade,To grow tea themselves and control the market,Unsure ,second,unsure,English traders brought tea to North America,King Charles 2nd,10 times more than,4,complete,,,63d40228c2fb877b0bfe84ec
